empresa,id_pedido,total_itens,quantidade_itens,numero_pedido,canal,situacao,total_produtos,valor_frete,valor_desconto,outras_despesas,total_pedido,diferenca_produtos_x_itens,diferenca_pedido_x_itens
DECO ELETRO,869489512,20.9,1.0,46064,Shopee,Entregue,20.9,0.0,0.0,0.0,20.9,0.0,0.0
DECO ELETRO,869489749,22.18,1.0,46066,Full - Deco Eletro,Entregue,22.18,0.0,0.0,0.0,22.18,0.0,0.0
DECO ELETRO,869489761,10.23,1.0,46067,TikTok Shop,Enviado,10.23,0.0,0.0,0.0,10.23,0.0,0.0
DECO ELETRO,869489789,178.9,10.0,46068,Full - Deco Eletro,Entregue,178.9,0.0,0.0,0.0,178.9,0.0,0.0
DECO ELETRO,869489840,44.36,2.0,46069,Full - Deco Eletro,Entregue,44.36,0.0,0.0,0.0,44.36,0.0,0.0
DECO ELETRO,869489861,101.74,1.0,46070,ML - Deco Eletro,Entregue,101.74,0.0,0.0,0.0,101.74,0.0,0.0
DECO ELETRO,869489910,23.98,1.0,46071,Full - Deco Eletro,Entregue,23.98,0.0,0.0,0.0,23.98,0.0,0.0
DECO ELETRO,869489913,63.0,5.0,46072,Full - Deco Eletro,Entregue,63.0,0.0,0.0,0.0,63.0,0.0,0.0
DECO ELETRO,869489932,178.9,10.0,46073,Full - Deco Eletro,Entregue,178.9,0.0,0.0,0.0,178.9,0.0,0.0
DECO ELETRO,869489982,85.05,5.0,46074,Full - Deco Eletro,Entregue,85.05,0.0,0.0,0.0,85.05,0.0,0.0
DECO ELETRO,869489992,85.05,5.0,46075,Full - Deco Eletro,Entregue,85.05,0.0,0.0,0.0,85.05,0.0,0.0
DECO ELETRO,869489993,22.18,1.0,46076,Full - Deco Eletro,Enviado,22.18,0.0,0.0,0.0,22.18,0.0,0.0
DECO ELETRO,869490078,69.0,1.0,46078,Full - Deco Eletro,Entregue,69.0,0.0,0.0,0.0,69.0,0.0,0.0
DECO ELETRO,869490085,69.0,1.0,46079,Full - Deco Eletro,Entregue,69.0,0.0,0.0,0.0,69.0,0.0,0.0
DECO ELETRO,869490148,113.9,1.0,46080,Full - Deco Eletro,Entregue,113.9,0.0,0.0,0.0,113.9,0.0,0.0
DECO ELETRO,869490188,85.05,5.0,46081,Full - Deco Eletro,Entregue,85.05,0.0,0.0,0.0,85.05,0.0,0.0
DECO ELETRO,869490292,21.11,1.0,46082,TikTok Shop,Entregue,21.11,0.0,0.0,0.0,21.11,0.0,0.0
DECO ELETRO,869490329,45.0,2.0,46083,Full - Deco Eletro,Entregue,45.0,0.0,0.0,0.0,45.0,0.0,0.0
DECO ELETRO,869490349,21.11,1.0,46084,TikTok Shop,Entregue,21.11,0.8,0.0,0.0,21.91,0.0,0.8
DECO ELETRO,869490355,22.41,1.0,46085,Shopee,Enviado,22.41,0.0,0.0,0.0,22.41,0.0,0.0
DECO ELETRO,869490494,20.9,1.0,46086,Shopee,Entregue,20.9,0.0,0.0,0.0,20.9,0.0,0.0
DECO ELETRO,869490511,20.9,1.0,46087,Shopee,Enviado,20.9,0.0,0.0,0.0,20.9,0.0,0.0
DECO ELETRO,869490549,39.9,1.0,46088,Shopee,Enviado,39.9,0.0,0.0,0.0,39.9,0.0,0.0
DECO ELETRO,869490610,22.18,1.0,46089,Full - Deco Eletro,Enviado,22.18,0.0,0.0,0.0,22.18,0.0,0.0
DECO ELETRO,869490657,21.11,1.0,46090,TikTok Shop,Entregue,21.11,2.0,5.0,0.0,18.11,0.0,-3.0
DECO ELETRO,869490784,63.33,3.0,46091,TikTok Shop,Entregue,63.33,2.6,0.0,0.0,65.93,0.0,2.6
DECO ELETRO,869491109,42.22,2.0,46094,TikTok Shop,Entregue,42.22,12.0,0.0,0.0,54.22,0.0,12.0
DECO ELETRO,869491128,57.6,2.0,46095,Shopee,Enviado,57.6,12.04,0.0,0.0,69.64,0.0,12.04
DECO ELETRO,869491398,161.02,1.0,46096,Full - Deco Eletro,Entregue,161.02,0.0,0.0,0.0,161.02,0.0,0.0
DECO ELETRO,869491401,81.75,3.0,46097,ML - Deco Eletro,Entregue,81.75,0.0,0.0,0.0,81.75,0.0,0.0
DECO ELETRO,869491446,38.0,2.0,46098,ML - Deco Eletro,Entregue,38.0,0.0,0.0,0.0,38.0,0.0,0.0
DECO ELETRO,869491495,20.9,1.0,46099,Shopee,Entregue,20.9,0.0,0.0,0.0,20.9,0.0,0.0
DECO ELETRO,869491524,22.18,1.0,46100,Full - Deco Eletro,Entregue,22.18,0.0,0.0,0.0,22.18,0.0,0.0
DECO ELETRO,869491529,24.85,1.0,46101,ML - Deco Eletro,Entregue,24.85,13.99,0.0,0.0,38.84,0.0,13.99
DECO ELETRO,869491675,35.82,2.0,46102,TikTok Shop,Entregue,35.82,0.6,0.0,0.0,36.42,0.0,0.6
DECO ELETRO,869491686,21.37,1.0,46103,Shopee,Enviado,21.37,0.0,0.0,0.0,21.37,0.0,0.0
DECO ELETRO,869491747,153.0,1.0,46104,TikTok Shop,Entregue,153.0,0.0,5.0,0.0,148.0,0.0,-5.0
DECO ELETRO,869491763,47.8,2.0,46105,Full - Deco Eletro,Entregue,47.8,0.0,0.0,0.0,47.8,0.0,0.0
DECO ELETRO,869491822,57.19,1.0,46106,Full - Deco Eletro,Entregue,57.19,0.0,0.0,0.0,57.19,0.0,0.0
DECO ELETRO,869491930,68.88,4.0,46107,TikTok Shop,Enviado,68.88,5.1,0.0,0.0,73.98,0.0,5.1
DECO ELETRO,869491993,23.98,1.0,46108,Full - Deco Eletro,Enviado,23.98,0.0,0.0,0.0,23.98,0.0,0.0
DECO ELETRO,869492024,20.9,1.0,46109,Shopee,Enviado,20.9,0.0,0.0,0.0,20.9,0.0,0.0
DECO ELETRO,869492081,35.82,2.0,46110,TikTok Shop,Enviado,35.82,15.1,0.0,0.0,50.92,0.0,15.1
DECO ELETRO,869492199,39.27,1.0,46111,ML - Deco Eletro,Entregue,39.27,0.0,0.0,0.0,39.27,0.0,0.0
DECO ELETRO,869492255,21.37,1.0,46112,Shopee,Enviado,21.37,0.0,0.0,0.0,21.37,0.0,0.0
DECO ELETRO,869492330,42.22,2.0,46114,TikTok Shop,Entregue,42.22,0.0,0.0,0.0,42.22,0.0,0.0
DECO ELETRO,869492363,42.22,2.0,46115,TikTok Shop,Enviado,42.22,0.8,0.0,0.0,43.02,0.0,0.8
DECO ELETRO,869492407,42.74,2.0,46116,Shopee,Enviado,42.74,6.3,0.0,0.0,49.04,0.0,6.3
DECO ELETRO,869492468,42.74,2.0,46117,Shopee,Enviado,42.74,0.0,0.0,0.0,42.74,0.0,0.0
DECO ELETRO,869492488,45.0,1.0,46118,Shopee,Entregue,45.0,0.0,0.0,0.0,45.0,0.0,0.0
DECO ELETRO,869492499,25.9,1.0,46119,Shopee,Enviado,25.9,0.0,0.0,0.0,25.9,0.0,0.0
DECO ELETRO,869492537,106.57,1.0,46120,Shopee,Enviado,106.57,0.0,0.0,0.0,106.57,0.0,0.0
DECO ELETRO,869492568,433.61,4.0,46121,Magalu,Pronto para envio,433.61,22.9,30.35,0.0,426.16,0.0,-7.45
DECO ELETRO,869492615,42.74,2.0,46122,Shopee,Entregue,42.74,1.44,0.0,0.0,44.18,0.0,1.44
DECO ELETRO,869492632,18.75,1.0,46123,TikTok Shop,Entregue,18.75,0.0,0.0,0.0,18.75,0.0,0.0
DECO ELETRO,869492707,57.19,1.0,46124,Full - Deco Eletro,Entregue,57.19,0.0,0.0,0.0,57.19,0.0,0.0
DECO ELETRO,869492768,67.2,1.0,46125,ML - Deco Eletro,Entregue,67.2,11.99,0.0,0.0,79.19,0.0,11.99
DECO ELETRO,869492811,45.0,1.0,46126,Shopee,Enviado,45.0,0.0,3.67,0.0,41.33,0.0,-3.67
DECO ELETRO,869492896,37.34,2.0,46127,Magalu,Pronto para envio,37.34,16.9,0.0,0.0,54.24,0.0,16.9
DECO ELETRO,869492912,24.85,1.0,46128,Full - Deco Eletro,Entregue,24.85,0.0,0.0,0.0,24.85,0.0,0.0
DECO ELETRO,869493454,54.0,1.0,46129,Shopee,Entregue,54.0,9.62,4.67,0.0,58.95,0.0,4.95
DECO ELETRO,869493814,22.18,1.0,46131,Full - Deco Eletro,Entregue,22.18,12.99,0.0,0.0,35.17,0.0,12.99
DECO ELETRO,869493860,67.2,1.0,46132,ML - Deco Eletro,Aprovado,67.2,0.0,0.0,0.0,67.2,0.0,0.0
DECO ELETRO,869493904,21.11,1.0,46133,TikTok Shop,Entregue,21.11,0.0,0.0,0.0,21.11,0.0,0.0
DECO ELETRO,869493927,23.9,1.0,46134,Full - Deco Eletro,Entregue,23.9,0.0,0.0,0.0,23.9,0.0,0.0
DECO ELETRO,869493970,308.0,2.0,46135,ML - Deco Eletro,Enviado,308.0,0.0,0.0,0.0,308.0,0.0,0.0
DECO ELETRO,869493991,119.9,5.0,46136,Full - Deco Eletro,Entregue,119.9,0.0,0.0,0.0,119.9,0.0,0.0
DECO ELETRO,869494169,178.9,10.0,46137,Full - Deco Eletro,Entregue,178.9,0.0,0.0,0.0,178.9,0.0,0.0
DECO ELETRO,869494329,462.93,3.0,46138,ML - Deco Eletro,Entregue,462.93,0.0,0.0,0.0,462.93,0.0,0.0
DECO ELETRO,869495203,85.05,5.0,46139,Full - Deco Eletro,Entregue,85.05,0.0,0.0,0.0,85.05,0.0,0.0
DECO ELETRO,869496242,41.11,1.0,46141,TikTok Shop,Entregue,41.11,7.2,0.46,0.0,47.85,0.0,6.74
DECO ELETRO,869496344,22.5,1.0,46142,Full - Deco Eletro,Entregue,22.5,0.0,0.0,0.0,22.5,0.0,0.0
DECO ELETRO,869496412,21.37,1.0,46143,Shopee,Enviado,21.37,0.0,2.57,0.0,18.8,0.0,-2.57
DECO ELETRO,869497082,47.96,2.0,46144,Full - Deco Eletro,Entregue,47.96,0.0,0.0,0.0,47.96,0.0,0.0
DECO ELETRO,869497309,181.38,1.0,46145,ML - Deco Eletro,Enviado,181.38,21.99,0.0,0.0,203.37,0.0,21.99
DECO ELETRO,869497353,20.9,1.0,46146,Shopee,Enviado,20.9,0.0,0.0,0.0,20.9,0.0,0.0
DECO ELETRO,869497413,22.5,1.0,46147,Full - Deco Eletro,Entregue,22.5,9.99,0.0,0.0,32.49,0.0,9.99
DECO ELETRO,869497736,63.33,3.0,46148,TikTok Shop,Entregue,63.33,0.0,0.0,0.0,63.33,0.0,0.0
DECO ELETRO,869497782,23.9,1.0,46149,Full - Deco Eletro,Entregue,23.9,0.0,0.0,0.0,23.9,0.0,0.0
DECO ELETRO,869499383,79.5,10.0,46150,TikTok Shop,Entregue,79.5,0.7,2.39,0.0,77.81,0.0,-1.69
DECO ELETRO,869501195,22.18,1.0,46151,Full - Deco Eletro,Entregue,22.18,0.0,0.0,0.0,22.18,0.0,0.0
DECO ELETRO,869501955,90.0,4.0,46152,Full - Deco Eletro,Entregue,90.0,0.0,0.0,0.0,90.0,0.0,0.0
DECO ELETRO,869502129,54.0,1.0,46153,Shopee,Enviado,54.0,0.0,0.0,0.0,54.0,0.0,0.0
DECO ELETRO,869502240,110.9,5.0,46154,Full - Deco Eletro,Entregue,110.9,0.0,0.0,0.0,110.9,0.0,0.0
DECO ELETRO,869502293,38.0,2.0,46155,ML - Deco Eletro,Enviado,38.0,0.0,0.0,0.0,38.0,0.0,0.0
DECO ELETRO,869502342,21.37,1.0,46156,Shopee,Enviado,21.37,0.0,0.0,0.0,21.37,0.0,0.0
DECO ELETRO,869503123,22.18,1.0,46157,Full - Deco Eletro,Entregue,22.18,0.0,0.0,0.0,22.18,0.0,0.0
DECO ELETRO,869503569,23.98,1.0,46158,Full - Deco Eletro,Entregue,23.98,9.99,0.0,0.0,33.97,0.0,9.99
DECO ELETRO,869503779,50.63,1.0,46159,Shopee,Entregue,50.63,0.0,0.0,0.0,50.63,0.0,0.0
DECO ELETRO,869503892,115.99,1.0,46160,ML - Deco Eletro,Enviado,115.99,0.0,0.0,0.0,115.99,0.0,0.0
DECO ELETRO,869503980,33.1,2.0,46161,ML - Deco Eletro,Entregue,33.1,0.0,0.0,0.0,33.1,0.0,0.0
DECO ELETRO,869504101,85.05,5.0,46162,Full - Deco Eletro,Entregue,85.05,0.0,0.0,0.0,85.05,0.0,0.0
DECO ELETRO,869504104,21.37,1.0,46163,Shopee,Entregue,21.37,0.0,0.0,0.0,21.37,0.0,0.0
DECO ELETRO,869504130,75.2,2.0,46164,ML - Deco Eletro,Entregue,75.2,0.0,0.0,0.0,75.2,0.0,0.0
DECO ELETRO,869504154,23.9,1.0,46165,Full - Deco Eletro,Entregue,23.9,0.0,0.0,0.0,23.9,0.0,0.0
DECO ELETRO,869504155,85.05,5.0,46166,Full - Deco Eletro,Entregue,85.05,0.0,0.0,0.0,85.05,0.0,0.0
DECO ELETRO,869504325,22.18,1.0,46167,Full - Deco Eletro,Entregue,22.18,0.0,0.0,0.0,22.18,0.0,0.0
DECO ELETRO,869504329,22.18,1.0,46168,Full - Deco Eletro,Entregue,22.18,0.0,0.0,0.0,22.18,0.0,0.0
DECO ELETRO,869504416,22.5,1.0,46169,Full - Deco Eletro,Entregue,22.5,0.0,0.0,0.0,22.5,0.0,0.0
DECO ELETRO,869504431,85.05,5.0,46170,Full - Deco Eletro,Entregue,85.05,0.0,0.0,0.0,85.05,0.0,0.0
DECO ELETRO,869504438,73.95,1.0,46171,ML - Deco Eletro,Entregue,73.95,61.99,0.0,0.0,135.94,0.0,61.99
DECO ELETRO,869504555,20.9,1.0,46172,Shopee,Enviado,20.9,0.0,0.0,0.0,20.9,0.0,0.0
DECO ELETRO,869506257,460.55,1.0,46173,ML - Deco Eletro,Entregue,460.55,0.0,0.0,0.0,460.55,0.0,0.0
DECO ELETRO,869506380,85.05,5.0,46174,Full - Deco Eletro,Entregue,85.05,0.0,0.0,0.0,85.05,0.0,0.0
DECO ELETRO,869506515,38.0,2.0,46175,ML - Deco Eletro,Enviado,38.0,0.0,0.0,0.0,38.0,0.0,0.0
DECO ELETRO,869506654,101.74,1.0,46176,ML - Deco Eletro,Entregue,101.74,0.0,0.0,0.0,101.74,0.0,0.0
DECO ELETRO,869506850,85.05,5.0,46177,Full - Deco Eletro,Entregue,85.05,0.0,0.0,0.0,85.05,0.0,0.0
DECO ELETRO,869507001,38.0,2.0,46178,ML - Deco Eletro,Entregue,38.0,0.0,0.0,0.0,38.0,0.0,0.0
DECO ELETRO,869507017,21.11,1.0,46179,TikTok Shop,Entregue,21.11,3.0,0.0,0.0,24.11,0.0,3.0
DECO ELETRO,869507186,10.23,1.0,46180,TikTok Shop,Entregue,10.23,0.0,0.0,0.0,10.23,0.0,0.0
DECO ELETRO,869508089,85.05,5.0,46181,Full - Deco Eletro,Entregue,85.05,0.0,0.0,0.0,85.05,0.0,0.0
DECO ELETRO,869508153,23.98,1.0,46182,Full - Deco Eletro,Entregue,23.98,0.0,0.0,0.0,23.98,0.0,0.0
DECO ELETRO,869508256,22.18,1.0,46183,Full - Deco Eletro,Entregue,22.18,0.0,0.0,0.0,22.18,0.0,0.0
DECO ELETRO,869508272,85.05,5.0,46184,Full - Deco Eletro,Enviado,85.05,0.0,0.0,0.0,85.05,0.0,0.0
DECO ELETRO,869508345,305.22,3.0,46185,ML - Deco Eletro,Enviado,305.22,0.0,0.0,0.0,305.22,0.0,0.0
DECO ELETRO,869508538,23.98,1.0,46186,Full - Deco Eletro,Entregue,23.98,9.99,0.0,0.0,33.97,0.0,9.99
DECO ELETRO,869509345,673.35,5.0,46187,ML - Deco Eletro,Entregue,673.35,0.0,0.0,0.0,673.35,0.0,0.0
DECO ELETRO,869509485,38.0,2.0,46188,ML - Deco Eletro,Entregue,38.0,0.0,0.0,0.0,38.0,0.0,0.0
DECO ELETRO,869509700,45.0,2.0,46189,Full - Deco Eletro,Enviado,45.0,0.0,0.0,0.0,45.0,0.0,0.0
DECO ELETRO,869509782,21.37,1.0,46190,Shopee,Entregue,21.37,0.0,0.0,0.0,21.37,0.0,0.0
DECO ELETRO,869509920,49.7,1.0,46191,Full - Deco Eletro,Entregue,49.7,0.0,0.0,0.0,49.7,0.0,0.0
DECO ELETRO,869510330,22.18,1.0,46192,Full - Deco Eletro,Entregue,22.18,0.0,0.0,0.0,22.18,0.0,0.0
DECO ELETRO,869510343,85.05,5.0,46193,Full - Deco Eletro,Enviado,85.05,0.0,0.0,0.0,85.05,0.0,0.0
DECO ELETRO,869510381,38.0,2.0,46194,ML - Deco Eletro,Aprovado,38.0,0.0,0.0,0.0,38.0,0.0,0.0
DECO ELETRO,869510636,165.81,1.0,46195,ML - Deco Eletro,Entregue,165.81,0.0,0.0,0.0,165.81,0.0,0.0
DECO ELETRO,869510903,22.5,1.0,46196,Full - Deco Eletro,Enviado,22.5,0.0,0.0,0.0,22.5,0.0,0.0
DECO ELETRO,869511049,22.18,1.0,46197,Full - Deco Eletro,Enviado,22.18,0.0,0.0,0.0,22.18,0.0,0.0
DECO ELETRO,869511433,85.05,5.0,46198,Full - Deco Eletro,Entregue,85.05,0.0,0.0,0.0,85.05,0.0,0.0
DECO ELETRO,869511593,63.33,3.0,46199,TikTok Shop,Enviado,63.33,26.3,0.0,0.0,89.63,0.0,26.3
DECO ELETRO,869511613,27.25,1.0,46200,ML - Deco Eletro,Entregue,27.25,0.0,0.0,0.0,27.25,0.0,0.0
DECO ELETRO,869511760,21.37,1.0,46201,Shopee,Entregue,21.37,0.0,0.0,0.0,21.37,0.0,0.0
DECO ELETRO,869511865,21.11,1.0,46202,TikTok Shop,Enviado,21.11,4.5,0.0,0.0,25.61,0.0,4.5
DECO ELETRO,869511902,45.0,1.0,46203,Shopee,Enviado,45.0,0.0,6.3,0.0,38.7,0.0,-6.3
DECO ELETRO,869511952,47.96,2.0,46204,Full - Deco Eletro,Entregue,47.96,0.0,0.0,0.0,47.96,0.0,0.0
DECO ELETRO,869512095,63.0,5.0,46205,Full - Deco Eletro,Entregue,63.0,0.0,0.0,0.0,63.0,0.0,0.0
DECO ELETRO,869512532,164.04,4.0,46206,ML - Deco Eletro,Entregue,164.04,0.0,0.0,0.0,164.04,0.0,0.0
DECO ELETRO,869512925,178.9,10.0,46207,Full - Deco Eletro,Entregue,178.9,0.0,0.0,0.0,178.9,0.0,0.0
DECO ELETRO,869512993,113.9,1.0,46208,Full - Deco Eletro,Entregue,113.9,0.0,0.0,0.0,113.9,0.0,0.0
DECO ELETRO,869513072,187.6,1.0,46209,Shopee,Enviado,187.6,0.0,0.0,0.0,187.6,0.0,0.0
DECO ELETRO,869513085,27.25,1.0,46210,ML - Deco Eletro,Aprovado,27.25,0.0,0.0,0.0,27.25,0.0,0.0
DECO ELETRO,869513254,55.52,2.0,46211,ML - Deco Eletro,Aprovado,55.52,0.0,0.0,0.0,55.52,0.0,0.0
DECO ELETRO,869513386,46.08,2.0,46212,Full - Deco Eletro,Entregue,46.08,0.0,0.0,0.0,46.08,0.0,0.0
DECO ELETRO,869513441,22.18,1.0,46213,Full - Deco Eletro,Entregue,22.18,4.99,0.0,0.0,27.17,0.0,4.99
DECO ELETRO,869513607,101.74,1.0,46214,ML - Deco Eletro,Entregue,101.74,0.0,0.0,0.0,101.74,0.0,0.0
DECO ELETRO,869513688,63.0,5.0,46215,Full - Deco Eletro,Entregue,63.0,0.0,0.0,0.0,63.0,0.0,0.0
DECO ELETRO,869514136,158.0,1.0,46217,Full - Deco Eletro,Entregue,158.0,0.0,0.0,0.0,158.0,0.0,0.0
DECO ELETRO,869514188,66.54,3.0,46218,Full - Deco Eletro,Entregue,66.54,0.0,0.0,0.0,66.54,0.0,0.0
DECO ELETRO,869514306,22.5,1.0,46219,Full - Deco Eletro,Entregue,22.5,8.99,0.0,0.0,31.49,0.0,8.99
DECO ELETRO,869514394,268.0,2.0,46220,Full - Deco Eletro,Entregue,268.0,0.0,0.0,0.0,268.0,0.0,0.0
DECO ELETRO,869514496,82.88,8.0,46221,ML - Deco Eletro,Entregue,82.88,0.0,0.0,0.0,82.88,0.0,0.0
DECO ELETRO,869514699,57.19,1.0,46222,Full - Deco Eletro,Enviado,57.19,4.99,0.0,0.0,62.18,0.0,4.99
DECO ELETRO,869514885,20.9,1.0,46223,Shopee,Enviado,20.9,0.0,0.0,0.0,20.9,0.0,0.0
DECO ELETRO,869514891,125.14,2.0,46224,ML - Deco Eletro,Enviado,125.14,0.0,0.0,0.0,125.14,0.0,0.0
DECO ELETRO,869514911,22.18,1.0,46225,Full - Deco Eletro,Entregue,22.18,13.99,0.0,0.0,36.17,0.0,13.99
DECO ELETRO,869514973,52.68,2.0,46226,ML - Deco Eletro,Enviado,52.68,0.0,0.0,0.0,52.68,0.0,0.0
DECO ELETRO,869515185,23.9,1.0,46228,Full - Deco Eletro,Entregue,23.9,13.99,0.0,0.0,37.89,0.0,13.99
DECO ELETRO,869515383,67.2,1.0,46229,ML - Deco Eletro,Entregue,67.2,0.0,0.0,0.0,67.2,0.0,0.0
DECO ELETRO,869515467,22.18,1.0,46230,Full - Deco Eletro,Entregue,22.18,2.99,0.0,0.0,25.17,0.0,2.99
DECO ELETRO,869515590,357.8,20.0,46231,Full - Deco Eletro,Entregue,357.8,0.0,0.0,0.0,357.8,0.0,0.0
DECO ELETRO,869515801,38.0,2.0,46232,ML - Deco Eletro,Enviado,38.0,0.0,0.0,0.0,38.0,0.0,0.0
DECO ELETRO,869516001,45.0,1.0,46233,Shopee,Enviado,45.0,9.62,1.36,0.0,53.26,0.0,8.26
DECO ELETRO,869516395,22.18,1.0,46234,Full - Deco Eletro,Entregue,22.18,0.0,0.0,0.0,22.18,0.0,0.0
DECO ELETRO,869516447,184.5,1.0,46235,ML - Deco Eletro,Entregue,184.5,31.99,0.0,0.0,216.49,0.0,31.99
DECO ELETRO,869516542,42.22,2.0,46237,TikTok Shop,Enviado,42.22,13.9,0.0,0.0,56.12,0.0,13.9
DECO ELETRO,869516573,23.98,1.0,46238,Full - Deco Eletro,Entregue,23.98,0.0,0.0,0.0,23.98,0.0,0.0
DECO ELETRO,869516614,24.85,1.0,46239,ML - Deco Eletro,Entregue,24.85,13.99,0.0,0.0,38.84,0.0,13.99
DECO ELETRO,869516815,113.9,1.0,46240,ML - Deco Eletro,Entregue,113.9,0.0,0.0,0.0,113.9,0.0,0.0
DECO ELETRO,869516882,22.18,1.0,46241,Full - Deco Eletro,Entregue,22.18,12.99,0.0,0.0,35.17,0.0,12.99
DECO ELETRO,869516934,64.11,3.0,46242,Shopee,Entregue,64.11,15.07,0.0,0.0,79.18,0.0,15.07
DECO ELETRO,869516957,18.75,1.0,46243,TikTok Shop,Entregue,18.75,0.0,0.0,0.0,18.75,0.0,0.0
DECO ELETRO,869517048,23.98,1.0,46244,Full - Deco Eletro,Entregue,23.98,0.0,0.0,0.0,23.98,0.0,0.0
DECO ELETRO,869517174,22.18,1.0,46245,Full - Deco Eletro,Entregue,22.18,9.99,0.0,0.0,32.17,0.0,9.99
DECO ELETRO,869517211,21.37,1.0,46246,Shopee,Enviado,21.37,9.94,0.0,0.0,31.31,0.0,9.94
DECO ELETRO,869517221,21.11,1.0,46247,TikTok Shop,Enviado,21.11,8.1,0.0,0.0,29.21,0.0,8.1
DECO ELETRO,869517242,22.18,1.0,46248,Full - Deco Eletro,Entregue,22.18,0.0,0.0,0.0,22.18,0.0,0.0
DECO ELETRO,869517337,21.11,1.0,46249,TikTok Shop,Enviado,21.11,0.0,0.63,0.0,20.48,0.0,-0.63
DECO ELETRO,869517378,23.98,1.0,46250,Full - Deco Eletro,Entregue,23.98,0.0,0.0,0.0,23.98,0.0,0.0
DECO ELETRO,869517594,403.17,5.0,46252,Shopee,Enviado,403.17,0.0,20.15,0.0,383.02,0.0,-20.15
DECO ELETRO,869517646,49.7,1.0,46253,Full - Deco Eletro,Entregue,49.7,0.0,0.0,0.0,49.7,0.0,0.0
DECO ELETRO,869517804,22.18,1.0,46254,Full - Deco Eletro,Entregue,22.18,0.0,0.0,0.0,22.18,0.0,0.0
DECO ELETRO,869518088,45.0,1.0,46256,Shopee,Enviado,45.0,0.0,6.3,0.0,38.7,0.0,-6.3
DECO ELETRO,869518202,158.0,1.0,46257,Full - Deco Eletro,Entregue,158.0,0.0,0.0,0.0,158.0,0.0,0.0
DECO ELETRO,869518222,228.76,4.0,46258,Full - Deco Eletro,Entregue,228.76,0.0,0.0,0.0,228.76,0.0,0.0
DECO ELETRO,869518326,50.25,3.0,46259,Shopee,Enviado,50.25,0.0,0.0,0.0,50.25,0.0,0.0
DECO ELETRO,869518476,21.11,1.0,46260,TikTok Shop,Enviado,21.11,0.0,0.0,0.0,21.11,0.0,0.0
DECO ELETRO,869518504,39.88,1.0,46261,Shopee,Enviado,39.88,0.0,0.0,0.0,39.88,0.0,0.0
DECO ELETRO,869518570,38.0,1.0,46262,ML - Deco Eletro,Entregue,38.0,0.0,0.0,0.0,38.0,0.0,0.0
DECO ELETRO,869518599,23.98,1.0,46263,Full - Deco Eletro,Entregue,23.98,0.0,0.0,0.0,23.98,0.0,0.0
DECO ELETRO,869518634,114.38,2.0,46264,Full - Deco Eletro,Entregue,114.38,0.0,0.0,0.0,114.38,0.0,0.0
DECO ELETRO,869518668,24.9,1.0,46265,ML - Deco Eletro,Entregue,24.9,9.99,0.0,0.0,34.89,0.0,9.99
DECO ELETRO,869518782,21.11,1.0,46266,TikTok Shop,Entregue,21.11,0.0,0.0,0.0,21.11,0.0,0.0
DECO ELETRO,869519034,20.9,1.0,46267,Shopee,Enviado,20.9,0.0,2.51,0.0,18.39,0.0,-2.51
DECO ELETRO,869519195,18.75,1.0,46268,TikTok Shop,Enviado,18.75,18.7,0.0,0.0,37.45,0.0,18.7
DECO ELETRO,869519257,79.8,1.0,46270,Shopee,Entregue,79.8,0.0,0.0,0.0,79.8,0.0,0.0
DECO ELETRO,869519420,23.9,1.0,46271,Full - Deco Eletro,Entregue,23.9,0.0,0.0,0.0,23.9,0.0,0.0
DECO ELETRO,869519496,21.11,1.0,46272,TikTok Shop,Entregue,21.11,0.6,0.0,0.0,21.71,0.0,0.6
DECO ELETRO,869519502,72.63,1.0,46273,Full - Deco Eletro,Enviado,72.63,4.99,0.0,0.0,77.62,0.0,4.99
DECO ELETRO,869520268,22.18,1.0,46274,Full - Deco Eletro,Entregue,22.18,12.99,0.0,0.0,35.17,0.0,12.99
DECO ELETRO,869520359,85.05,5.0,46275,Full - Deco Eletro,Entregue,85.05,0.0,0.0,0.0,85.05,0.0,0.0
DECO ELETRO,869520570,22.18,1.0,46276,Full - Deco Eletro,Entregue,22.18,0.0,0.0,0.0,22.18,0.0,0.0
DECO ELETRO,869520571,22.18,1.0,46277,Full - Deco Eletro,Entregue,22.18,0.0,0.0,0.0,22.18,0.0,0.0
DECO ELETRO,869520577,42.22,2.0,46278,TikTok Shop,Enviado,42.22,17.5,1.27,0.0,58.45,0.0,16.23
DECO ELETRO,869520976,15.0,1.0,46279,TikTok Shop,Entregue,15.0,0.0,0.0,0.0,15.0,0.0,0.0
DECO ELETRO,869521009,21.11,1.0,46280,TikTok Shop,Entregue,21.11,13.9,0.0,0.0,35.01,0.0,13.9
DECO ELETRO,869521066,52.8,1.0,46281,Full - Deco Eletro,Entregue,52.8,0.0,0.0,0.0,52.8,0.0,0.0
DECO ELETRO,869521544,20.9,1.0,46282,Shopee,Enviado,20.9,0.0,0.0,0.0,20.9,0.0,0.0
DECO ELETRO,869521550,23.9,1.0,46283,Full - Deco Eletro,Entregue,23.9,0.0,0.0,0.0,23.9,0.0,0.0
DECO ELETRO,869521583,21.11,1.0,46284,TikTok Shop,Enviado,21.11,0.0,0.0,0.0,21.11,0.0,0.0
DECO ELETRO,869521616,73.95,1.0,46285,ML - Deco Eletro,Entregue,73.95,0.0,0.0,0.0,73.95,0.0,0.0
