empresa,codigo_produto,descricao_produto,quantidade,faturamento,pedidos,percentual,percentual_acumulado,classe_abc,assessor
DECO HOME,DH03365,MAQUINA DE CAFÉ MANUAL VINTAGE VERDE 127V ARIETE,6.0,4280.0,6,0.0515961846309191,0.2541131381366086,A,JOYCE
DECO HOME,DH04066,"BATEDEIRA PLANETARIA POSITANO 600W 220V 5,5L - ARIETE",2.0,3418.0,2,0.0412046166047853,0.295317754741394,A,JOYCE
DECO HOME,DH02318,BATEDEIRA VINTAGE VERDE 600W 127V ARIETE,2.0,2918.0,2,0.0351770249422948,0.3304947796836888,A,JOYCE
DECO HOME,DH04063,"BATEDEIRA PALNETARIA VINTAGE VERDE 5,5L 600W 220V -ARIETE",2.0,2908.06,2,0.0350571964200445,0.3655519761037333,A,JOYCE
DECO HOME,DH02593,ESPREMEDOR PRO VINTAGE VERDE 127V - ARIETE,5.0,2899.5,5,0.0349540040507826,0.400505980154516,A,JOYCE
DECO HOME,DH01746,SANDUICHEIRA PARTY TIME VERMELHA 127V 3 EM 1 700W ARIETE,5.0,2420.15,5,0.029175351923953,0.429681332078469,A,JOYCE
DECO HOME,DH04542,"SORVETEIRA 1,5L PARTY TIME 12W VERMELHA 12W 127V ARIETE",5.0,2363.39,5,0.028491099718427,0.4581724317968961,A,JOYCE
DECO HOME,DH03899,ESPREMEDOR PRO VINTAGE AZUL 220V 85W - ARIETE,4.0,2325.05,4,0.0280289039897473,0.4862013357866434,A,JOYCE
DECO HOME,DH02323,FORNO PIZZA ELETRICO VERMELHO 1200W 127V - ARIETE,2.0,2278.1,2,0.0274629131326394,0.5136642489192829,A,JOYCE
DECO HOME,DH04057,ESPREMEDOR PRO VINTAGE VERDE 220V 85W - ARIETE,4.0,2240.0,4,0.0270036106479576,0.5406678595672405,A,JOYCE
DECO HOME,DH01748,TRITURADOR VINTAGE VERDE 127V - ARIETE,8.0,2217.1000000000004,8,0.0267275469498156,0.5673954065170561,A,JOYCE
DECO HOME,DH04060,CHALEIRA ELETRICA VINTAGE AZUL AÇO INOX 2000W 220V - ARIETE,4.0,2130.12,4,0.0256789871042087,0.5930743936212648,A,JOYCE
DECO HOME,DH03901,CHALEIRA ELETICA POSITANO 127V 1500W - ARIETE,3.0,1908.06,3,0.0230020130950634,0.6160764067163282,A,JOYCE
DECO HOME,DH04334,"BATEDEIRA PLANETARIA 5,5L CAPRI 127V 600W ACESSORIOS ARIETE",1.0,1745.03,1,0.0210366565575917,0.63711306327392,A,JOYCE
DECO HOME,DH04062,TORRADEIRA ELETRICA VINTAGE AZUL 2 FATIAS 810W 220V-ARIETE,4.0,1728.0,4,0.0208313567855673,0.6579444200594874,A,JOYCE
DECO HOME,DH04079,"CHALEIRA ELETRICA MODERNA PRETA 220V 1850W 1,7L ARIETE",3.0,1614.06,3,0.0194577891975189,0.6774022092570063,A,JOYCE
DECO HOME,DH03413,TORRADEIRA ELETRICO  POSITANO 750W 220V - ARIETE,2.0,1166.25,2,0.0140593575527592,0.6914615668097656,A,JOYCE
DECO HOME,DH04056,TRITURADOR VINTAGE VERDE 400W 220V-ARIETE,4.0,1160.12,4,0.013985459278977,0.7054470260887427,A,JOYCE
DECO HOME,DH03898,TRITURADOR VINTAGE AZUL 400W 220V - ARIETE,4.0,1130.76,4,0.0136315190965556,0.7190785451852982,A,JOYCE
DECO HOME,DH01455,MANDOLIM INOX COM 5 LAMINAS HERCULES,4.0,980.0,4,0.0118140796584814,0.7308926248437797,A,JOYCE
DECO HOME,DH01747,TORRADEIRA ELETRICA VINTAGE VERDE 127V - ARIETE,2.0,938.0,2,0.0113077619588322,0.742200386802612,A,JOYCE
DECO HOME,DH02326,FOGAO POR INDUÇAO PORTATIL 3500W 220V 2 BOCAS - ARIETE,1.0,923.73,1,0.0111357344927847,0.7533361212953968,A,JOYCE
DECO HOME,DH04077,TORRADEIRA ELETR MODERNA PRETA 750W 220V-ARIETE,2.0,898.0,2,0.010825554625833,0.7641616759212299,A,JOYCE
DECO HOME,DH03057,MAQUINA WAFFLE PARTY TIME VERM 700W 127V - ARIETE,3.0,836.6999999999999,3,0.0100865718880116,0.7742482478092415,A,JOYCE
DECO HOME,DH03411,LIQUIDIFICADOR POSITANO 220V -ARIETE,1.0,799.0,1,0.0096320914766598,0.7838803392859014,A,JOYCE
DECO HOME,DH03897,"LIQUIDIFICADOR 583 POSITANO 127V 1,5L COPO DE VIDRO ARIETE",1.0,799.0,1,0.0096320914766598,0.7935124307625613,A,JOYCE
DECO HOME,DH04330,LIQUIDIFICADOR VINTAGE CAPRI 127V - ARIETE,1.0,736.28,1,0.008875990378517,0.8023884211410783,B,JOYCE
DECO HOME,DH03900,ESPREMEDOR PRO POSITANO 127V 60W-ARIETE,1.0,699.0,1,0.0084265731441617,0.8108149942852402,B,JOYCE
DECO HOME,DH03414,GRILL ELETRICO PARTY TIME VERMELHO 1200W 220V - ARIETE,2.0,698.58,2,0.0084215099671652,0.8192365042524055,B,JOYCE
DECO HOME,DH04710,JOGO 2  TAÇAS DE VINHO VERITAS 760ML CRISTAL ECOLOGICO WOLFF,3.0,694.77,2,0.0083755797186971,0.8276120839711025,B,JOYCE
DECO HOME,DH04579,CONJUNTO 2 TAÇA DE VINHO BALLS FIO DE OURO 350ML VIDRO WOLFF,4.0,639.96,1,0.0077148351206549,0.8353269190917574,B,JOYCE
DECO HOME,DH04331,ESPREMEDOR DE FRUTAS CAPRI 127V 60W ARIETE,1.0,635.0,1,0.0076550414113629,0.8429819605031204,B,JOYCE
DECO HOME,DH03412,CHALEIRA ELETRICA POSITANO 220V 1850W - ARIETE,1.0,629.53,1,0.0075890995585753,0.8505710600616957,B,JOYCE
DECO HOME,DH04332,"CHALEIRA ELETRICA CAPRI 127V 1,7lL BASE 360º 1500W ARIETE",1.0,616.0,1,0.0074259929281883,0.857997052989884,B,JOYCE
DECO HOME,DH03902,TORRADEIRA ELETRICA POSITANO 750W 127V - ARIETE,1.0,599.0,1,0.0072210548116636,0.8652181078015477,B,JOYCE
DECO HOME,DH04585,"CONJUNTO 6 COPOS 370ML E 1 JARRA 1,5L DAISY CRISTAL WOLFF",3.0,593.97,3,0.007160417239539,0.8723785250410867,B,JOYCE
DECO HOME,DH03058,MAQUINA WAFFLE PARTY TIME VERM 700W 220V ARIETE,2.0,568.94,2,0.0068586760009147,0.8792372010420014,B,JOYCE
DECO HOME,DH03750,CAIXA CORREIOS METAL NATALINA 50CM VERMELHO GRILLO,1.0,549.47,1,0.0066239615815773,0.8858611626235788,B,JOYCE
DECO HOME,DH02322,CHALEIRA ELET MODERNA PRETA 127V 1500W-ARIETE,1.0,549.0,1,0.0066182956454146,0.8924794582689934,B,JOYCE
DECO HOME,DH02893,CHALEIRA ELET MODERNA VERMELHA 127V 1500W - ARIETE,1.0,532.53,1,0.0064197467760521,0.8988992050450456,B,JOYCE
DECO HOME,DH01749,CHALEIRA ELETRICA VINTAGE VERDE 127V - ARIETE,1.0,512.51,1,0.006178402005886,0.9050776070509317,B,JOYCE
DECO HOME,DH02895,MAQUINA CAFÉ MANUAL MODERNA VERMELHA 127V - ARIETE,1.0,502.0,1,0.0060517020291405,0.9111293090800722,B,JOYCE
DECO HOME,DH02892,TORRADEIRA ELETRICA MODERNA VERMELHA 750W 127V - ARIETE,1.0,493.24,1,0.0059460986232136,0.917075407703286,B,JOYCE
DECO HOME,DH04557,GARRAFA TERMICA BARISTA CREME DOURADO MARROM 1000ML TUUT,1.0,416.12,1,0.0050164028851911,0.922091810588477,B,JOYCE
DECO HOME,DU00041,VASO EM CERAMICA VERMELHO COLORIDO FLORAL  21CM GRILLO,1.0,406.11,1,0.004895730500108,0.926987541088585,B,JOYCE
DECO HOME,DH04517,CONJUNTO 4 PEÇAS COLHERES DE SOBREMESA LIMONE SICILIANO TUUT,5.0,400.6,3,0.0048293064399874,0.9318168475285724,B,JOYCE
DECO HOME,DE01109,CAFE TORRADO EM GRÃO E EM PÓ 1KG SABOR DE GARÇA,4.0,395.76,2,0.0047709593526945,0.9365878068812672,B,JOYCE
DECO HOME,DH04697,KIT 6 TAÇAS VINHO BRANCO CRISTAL BOHEMIA COLIBRI 350ML WOLFF,4.0,378.04,3,0.0045573415041758,0.9411451483854428,B,JOYCE
DECO HOME,DH04552,"PORTA RETRATO POLIRESINA BE HAPPY VERMELHO 18X22,5CM TUUT",2.0,276.88,2,0.0033378391590207,0.9444829875444636,B,JOYCE
DECO HOME,DH04508,COPO VIDRO DUBAI FLORAL AVULSO 11X8CM  350 ML DECORMARTIN,8.0,253.28,2,0.0030533368325512,0.947536324377015,B,JOYCE
DECO HOME,DH04712,KIT 6 TAÇAS CHAMPAGNE CRISTAL ECOLOGICO BOHEMIA 210ML WOLFF,1.0,231.59,1,0.0027918599062323,0.9503281842832472,C,JOYCE
DECO HOME,DH04551,PORTA RETRATO POLIRESINA BE HAPPY VERMELHO 15X20CM TUUT,2.0,222.0,2,0.0026762506981458,0.9530044349813932,C,JOYCE
DECO HOME,DH01803,GALHETEIRO VIDRO COM SUPORTE INOX TUUT,1.0,212.99,1,0.0025676334963877,0.9555720684777808,C,JOYCE
DECO HOME,DH03165,"ESPAGUETEIRA 5,7 L - GRF BRINOX",1.0,210.48,1,0.002537374986242,0.9581094434640228,C,JOYCE
DECO HOME,DU00112,POTE COELHO COM TAMPA BRANCO PÁSCOA CERAMICA 23 CM FLORARTE,1.0,184.41,1,0.0022230963569597,0.9603325398209828,C,JOYCE
DECO HOME,DH03936,POTICHE CRMC REDONDO NATAL PRESENTE VERMELHO SANTA CECILIA,1.0,178.51,1,0.0021519707753423,0.962484510596325,C,JOYCE
DECO HOME,DH04708,"TAÇA DAISY COM 320ML EM CRISTAL 16,5X9X9 WOLFF",6.0,167.58,1,0.0020202076216003,0.9645047182179254,C,JOYCE
DECO HOME,DH01669,Copo de Cristal para Água 400ml Haus Cada,4.0,163.72,3,0.0019736746139659,0.9664783928318912,C,JOYCE
DECO HOME,DH04577,"POTE DE VIDRO COM TAMPA DA MADEIRA PINUS 2,4L WOLF",2.0,157.98,1,0.0019044778616805,0.9683828706935718,C,JOYCE
DECO HOME,DH04553,PORTA RETRATO PASSARO PLUMAS BRANCA 19X22CM TUUT,1.0,146.99,1,0.0017719913969389,0.9701548620905108,C,JOYCE
DECO HOME,DU00465,CANECA CEREMICA ROSQUINHA DOCE ROSA 3401ML 10X14CM FLORARTE,1.0,145.44,1,0.0017533058627852,0.971908167953296,C,JOYCE
DECO HOME,DE07607,AÇUCAREIRO PORCELANA REGAL BORDA DOURADA  300ML HAUSKRAFT,2.0,133.9,2,0.0016141890472149,0.9735223570005108,C,JOYCE
DECO HOME,DH04276,CANECA LACO PORCELANA TOK DA CASA,1.0,126.46,1,0.0015244984832771,0.975046855483788,C,JOYCE
DECO HOME,DH04586,"PRATO DOCES COM PE TAMPA DAISY 19,5X19,5X21,5 CRISTAL WOLFF",1.0,123.18,1,0.0014849574819711,0.9765318129657592,C,JOYCE
DECO HOME,DE05847,CAIXA TERMICA 26L PRETA MOR,1.0,117.99,1,0.0014223910805145,0.9779542040462738,C,JOYCE
DECO HOME,DU00043,"AMPULHETA DE VIDRO 1 MINUTO 12X7,5 VERDE - GRILLO",1.0,116.0,1,0.0013984012656978,0.9793526053119715,C,JOYCE
DECO HOME,DU00326,"LEITEIRA PRETA CARVALHO 1,5 L ALUMINIO E BAQUELITE CLINCK",1.0,113.8,1,0.0013718798623828,0.9807244851743544,C,JOYCE
DECO HOME,DH02810,"FUE INOX 26,5CM UT88-10 MUNDIAL",2.0,106.94,2,0.0012891813047734,0.982013666479128,C,JOYCE
DECO HOME,DH03742,ROLO ADESIVEL LAVAVEL FLASH LIMP,2.0,104.66,2,0.0012616954867925,0.9832753619659204,C,JOYCE
DECO HOME,DH04618,"POTICHE VIDRO FORMATO BUTTERFLY TRANSPARENTE 11,5X8X7CM TUUT",2.0,104.64,2,0.001261454383126,0.9845368163490464,C,JOYCE
DECO HOME,DH01645,Refil Difusor 300ml Essencia Chá Branco Greenswet,1.0,97.34,1,0.0011734515448536,0.9857102678939,C,JOYCE
DECO HOME,DE03893,Porta Facas E Utensilios Inox Mimo Style,1.0,93.37,1,0.0011255924670534,0.9868358603609536,C,JOYCE
DECO HOME,DH02328,"PRATO RASO DE CERAMICA LINES CREME 27,5CM WOLFF",2.0,92.14,1,0.0011107645915637,0.9879466249525174,C,JOYCE
DECO HOME,DE04462,CHOCOLATE EUROPEU 1KG SABOR DE GARÇA,1.0,91.46,1,0.0011025670669027,0.9890491920194202,C,JOYCE
DECO HOME,DU00012,VASO DE VIDRO 15X20CM TUBO TRANSPARENTE - GRILLO,1.0,89.0,1,0.0010729113159233,0.9901221033353436,C,JOYCE
DECO HOME,DU00303,CONJUNTO DE 6 TAÇAS SOBREMESA VIDRO DIAMOND 310 ML CASART,1.0,85.36,1,0.0010290304486203,0.991151133783964,C,JOYCE
DECO HOME,DH04509,TAÇA BARONE VIDRO 490ML AGUA FLORAL AVULSA DECORMARTIN,2.0,77.6,1,0.0009354822260185,0.9920866160099824,C,JOYCE
DECO HOME,DE05907,BANDEJA DE METAL COM ESPELHO PRETA 15CM X 25CM X 4CM,1.0,73.99,1,0.0008919630142153,0.9929785790241978,C,JOYCE
DECO HOME,DE07602,SALEIRO CERAMICA BAMBU PRETO COM COLHER  290ML HAUSKRAFT,1.0,65.73,1,0.000792387199951,0.9937709662241488,C,JOYCE
DECO HOME,DH04719,PORTA-RETRATO ONDELLE 10CMX15CM CREME MDF WOLFF,1.0,65.73,1,0.000792387199951,0.9945633534240998,C,JOYCE
DECO HOME,DE07598,AÇUCAREIRO VIDRO AMBAR COM COLHER VIDRO HAUSKRAFT,2.0,62.65,2,0.00075525723531,0.99531861065941,C,JOYCE
DECO HOME,DH02238,ESPATULA VAZADA SILICONE BEGE CANELADO 32CM FLORARTE,2.0,61.34,2,0.0007394649451543,0.9960580756045644,C,JOYCE
DECO HOME,DH00844,ESPATULAS ACO INOX LEAVES DOURADO WOLFF,3.0,59.44,2,0.0007165600968368,0.9967746357014012,C,JOYCE
DECO HOME,DE05852,PRATO SOBREMESA PRO PORCELANA 20CM OXFORD,2.0,53.98,1,0.0006507387958824,0.9974253744972836,C,JOYCE
DECO HOME,DH03535,PRATO RASO DIAMANTE EM CRISTAL 27CM VERDE FULL FIT,1.0,50.99,1,0.0006146937977407,0.9980400682950245,C,JOYCE
DECO HOME,DH01700,TAÇA VINHO BRANCO BUTTERFLY 450ML FLORARTE,1.0,50.05,1,0.0006033619254153,0.9986434302204398,C,JOYCE
DECO HOME,DH04695,PORTA-RETRATO DE MDF PRETO JUTE 15CM X 20CM WOLFF,1.0,47.44,1,0.0005718978969371,0.9992153281173768,C,JOYCE
DECO HOME,DH03581,CANECA CHERRY VIDRO BOROSSILICATO 280ML LYOR,1.0,27.72,1,0.0003341696817684,0.9995494977991454,C,JOYCE
DECO HOME,DH00486,ESPATULAS PRATEADA EM AÇO INOX LEAVES WOLFF,1.0,21.04,1,0.0002536410571576,0.999803138856303,C,JOYCE
DECO HOME,DH04617,ESPATULA RAPA TUDO DE SILICONE COM INOX ELITE 24CM TUUT,1.0,16.33,1,0.0001968611436969,1.0,C,JOYCE
DECO UTILIDADES,DH02317,LIQUIDIFICADOR VINTAGE VERDE 1000W 127V - ARIETE,1.0,649.0,1,0.0289479494459077,0.0289479494459077,A,JOYCE
DECO UTILIDADES,DH02322,CHALEIRA ELET MODERNA PRETA 127V 1500W-ARIETE ,1.0,649.0,1,0.0289479494459077,0.0578958988918154,A,JOYCE
DECO UTILIDADES,DH01321,"PANELA DE PRESSÃO AÇO INOX 4,5L BRAVA TRAMONTINA",1.0,643.9,1,0.028720469411741,0.0866163683035565,A,JOYCE
DECO UTILIDADES,DH04332,"CHALEIRA ELETRICA CAPRI 127V 1,7lL BASE 360º 1500W ARIETE",1.0,616.55,1,0.0275005519736123,0.1141169202771688,A,JOYCE
DECO UTILIDADES,DE01317,CAPUCCINO TRADICIONAL 1 KG SABOR DE GARÇA ,8.0,520.0,8,0.0231940426993405,0.1373109629765093,A,JOYCE
DECO UTILIDADES,DE01109,CAFE TORRADO EM GRÃO E EM PÓ 1KG SABOR DE GARÇA,6.0,510.0,6,0.0227480034166609,0.1600589663931702,A,JOYCE
DECO UTILIDADES,DH01746,SANDUICHEIRA PARTY TIME VERMELHA 127V 3 EM 1 700W ARIETE,1.0,499.0,1,0.0222573602057133,0.1823163265988835,A,JOYCE
DECO UTILIDADES,DU00252,"MANTA SOFA ALGODAO (OFF WHITE) 1,5X1,25m FLORARTE",1.0,463.9,1,0.0206917623235078,0.2030080889223914,A,JOYCE
DECO UTILIDADES,DE01354,CAFE TORRADO E MOIDO TRADICIONAL EM PÓ SABOR DE GARÇA 500G,14.0,448.0,9,0.0199825598640472,0.2229906487864386,A,JOYCE
DECO UTILIDADES,DU00472,"TOALHA DE CHA 1,00X1,00CM MARA AGOSTINHO",3.0,405.0,2,0.0180645909485248,0.2410552397349634,A,JOYCE
DECO UTILIDADES,DE05920,"Vale Presente  R$ 100,00",4.0,400.0,2,0.017841571307185,0.2588968110421485,A,JOYCE
DECO UTILIDADES,DU00328,FRIGIDEIRA WOK TAMPA SAFIRA 3 L ALUMÍNIO INOX VIDRO  CLINCK,2.0,353.8,2,0.0157808698212051,0.2746776808633536,A,JOYCE
DECO UTILIDADES,DH03552,JG 8 PÇS XICARA CAFÉ PAPILLON EM CRISTAL ECOLOGICO C/ALÇA BORBOLETA 110ML FULL FIT ,1.0,300.8,1,0.0134168616230031,0.2880945424863568,A,JOYCE
DECO UTILIDADES,DH04412,TOALHA DE MESA QUADRADA DE ALGODÃO 1.50X1.50CM PROJETO PATINHAS,3.0,300.0,2,0.0133811784803887,0.3014757209667456,A,JOYCE
DECO UTILIDADES,DE07608,JOGO 4  XICARA CHA REGAL PORCELANA 200ML COM PIRES HAUSKRAFT,2.0,299.8,1,0.0133722576947351,0.3148479786614807,A,JOYCE
DECO UTILIDADES,DH03057,MAQUINA WAFFLE PARTY TIME VERM 700W 127V - ARIETE,1.0,299.0,1,0.0133365745521208,0.3281845532136015,A,JOYCE
DECO UTILIDADES,DE03967,"WOK COM TAMPA CERAMIC LIFE OPTIMA 3,4L BRINOX",1.0,289.9,1,0.0129306788048823,0.3411152320184838,A,JOYCE
DECO UTILIDADES,DH00682,BANDEJA DE MESA MADEIRA COM BRANCO FLORARTE,2.0,251.8,1,0.0112312691378729,0.3523465011563568,A,JOYCE
DECO UTILIDADES,DU00345,DÁLIA LILÁS VIVAFLOR COD 11333,9.0,251.1,1,0.0112000463880853,0.3635465475444422,A,JOYCE
DECO UTILIDADES,DH00012,FAQUEIRO NICE 24 PEÇAS ACO INOX  FLORARTE ,1.0,239.9,1,0.0107004823914842,0.3742470299359265,A,JOYCE
DECO UTILIDADES,DU00334,"CHALEIRA SILVER 2,5 L AÇO INOX E NYLON 21X19X22 CM CLINCK",4.0,239.6,4,0.0106871012130038,0.3849341311489303,A,JOYCE
DECO UTILIDADES,DU00466,"BANDEJA DECOR CERAMICA CORACAO ROSA 2,6X32,3X12,3CM FLORARTE",2.0,235.8,2,0.0105176062855855,0.3954517374345159,A,JOYCE
DECO UTILIDADES,DH01214,GRANULADO SANITARIO FININHO 4KG PEEPOOP,4.0,232.0,2,0.0103481113581673,0.4057998487926832,A,JOYCE
DECO UTILIDADES,DU00283,"BANDEJA MD ACACIA 5,5X32cm (BEGE) FLORARTE",1.0,227.9,1,0.0101652352522686,0.4159650840449518,A,JOYCE
DECO UTILIDADES,DH04484,ALMOFADA XADREZ VERDE 174 COM ABA 43 cm x 43 cm BELCHIOR,3.0,227.7,1,0.010156314466615,0.4261213985115669,A,JOYCE
DECO UTILIDADES,DH04488,ALMOFADA LISA VERDE 161 COM CORDONE 43 cm x 43 cm BELCHIOR,3.0,227.7,1,0.010156314466615,0.436277712978182,A,JOYCE
DECO UTILIDADES,DE03187,CAFE TORRADO E MOIDO EXTRA FORTE EM PÓ 500G SABOR DE GARÇA ,7.0,224.0,3,0.0099912799320236,0.4462689929102056,A,JOYCE
DECO UTILIDADES,DH04211,BANDEJA EM POLIRRESINA,2.0,219.8,2,0.0098039434332981,0.4560729363435037,A,JOYCE
DECO UTILIDADES,DU00150,FOLHA ENVELHECIDA  VIVAFLOR COD 2482,4.0,215.6,1,0.0096166069345727,0.4656895432780765,A,JOYCE
DECO UTILIDADES,DH04584,PRATO PARA BOLO COM PE DAISY CRISTAL WOF,2.0,211.8,2,0.0094471120071544,0.4751366552852309,A,JOYCE
DECO UTILIDADES,DH01029,PASSADEIRA A VAPOR 127V CADENCE,1.0,209.9,1,0.0093623645434453,0.4844990198286763,A,JOYCE
DECO UTILIDADES,DE07593,BOLEIRA DE VIDRO 29CM COM PÉ E CUPULA CENTRO MESA  HAUSKRAFT,2.0,193.9,2,0.0086487016911579,0.4931477215198342,A,JOYCE
DECO UTILIDADES,DH00531,POTICHE VIDRO DIAMANTE COM TAMPA LILIAN,6.0,191.4,1,0.008537191870488,0.5016849133903223,A,JOYCE
DECO UTILIDADES,DH01548,Lixeira Com Pedal 5L Fluted Cinza Jolitex,1.0,184.0,1,0.0082071228013051,0.5098920361916274,A,JOYCE
DECO UTILIDADES,DH02578,IM029DC-RS_NOSSA SRA. APARECIDA BRANCA DECOUPADA ROSA 28CM ARTE SANTA,1.0,183.9,1,0.0082026624084783,0.5180946986001057,A,JOYCE
DECO UTILIDADES,DU00489,KIT PARA O DIA DAS MAES DECO HOME ,7.0,181.3,1,0.0080866921949816,0.5261813907950873,A,JOYCE
DECO UTILIDADES,DH04600,KIT 6 BISC AMANTEIGADO 50g 1 MINI GELEIA FRUTAS VERM 45g ARTE CACAU,4.0,179.6,3,0.008010865516926,0.5341922563120134,A,JOYCE
DECO UTILIDADES,DU00242,MAGNOLIA (VERDE OLIVA) 80cm FLORARTE,4.0,179.6,1,0.008010865516926,0.5422031218289395,A,JOYCE
DECO UTILIDADES,DH00330,TIGELA VIDRO COM BORDA 20CM DOURADA  ,6.0,179.4,1,0.0080019447312724,0.550205066560212,A,JOYCE
DECO UTILIDADES,DH02407,BANDEJA PORCELANA RETANGULAR BRANCO DOURADO 30CM  FLORARTE,1.0,175.9,1,0.0078458309823346,0.5580508975425466,A,JOYCE
DECO UTILIDADES,DH00598,CENTRO DE MESA DE VIDRO  286 DAYHOME,2.0,175.8,2,0.0078413705895078,0.5658922681320544,A,JOYCE
DECO UTILIDADES,DH04452,BANDEJA EM METAL COM ESPELHO MART,1.0,168.9,1,0.0075336034844588,0.5734258716165133,A,JOYCE
DECO UTILIDADES,DH00740,PORTA BOLO DE BAMBU 40CM MUNDIART,2.0,167.8,2,0.0074845391633641,0.5809104107798774,A,JOYCE
DECO UTILIDADES,DH00347,Difusor De Aromas Flor De Laranja 250ml Greenswet,1.0,159.9,1,0.0071321681300472,0.5880425789099246,A,JOYCE
DECO UTILIDADES,DU00474,BISCOITO BAUNILHA AMANTEIGADO DIA DAS MÃES CADA,27.0,159.3,6,0.0071054057730864,0.595147984683011,A,JOYCE
DECO UTILIDADES,DH02123,CONJUNTO 4 PEÇAS PRA CHURRASCO AÇO INOX CABO EM MADEIRA MOR,1.0,156.9,1,0.0069983563452433,0.6021463410282544,A,JOYCE
DECO UTILIDADES,DH01374,SABONETE LIQUIDO 250ML ESSENCIA BAMBU GREENSWET ,1.0,154.9,1,0.0069091484887074,0.6090554895169618,A,JOYCE
DECO UTILIDADES,DU00322,LIXEIRA BASCULANTE 1UN EM AÇO INOX 8 L 29X25X25CM CLINCK,1.0,154.9,1,0.0069091484887074,0.6159646380056691,A,JOYCE
DECO UTILIDADES,DH01257,KIT BANHEIRO CIMENTO BRANCO 3 PEÇAS MART ,1.0,149.9,1,0.0066861288473675,0.6226507668530368,A,JOYCE
DECO UTILIDADES,DH04717,PORTA-RETRATO BOSTON 10CM X 15CM MDF WOLFF,6.0,143.39999999999998,3,0.0063962033136258,0.6290469701666626,A,JOYCE
DECO UTILIDADES,DE04462,CHOCOLATE EUROPEU 1KG SABOR DE GARÇA,2.0,140.0,2,0.0062445499575147,0.6352915201241773,A,JOYCE
DECO UTILIDADES,DE03088,CAFETEIRA ELETRICA 18CAFES CONTRAST CADENCE,1.0,139.9,1,0.0062400895646879,0.6415316096888652,A,JOYCE
DECO UTILIDADES,DH03354,JG 12PÇS XICARA CHÁ VIDRO C/PIRES 210ML PLANETA,1.0,139.9,1,0.0062400895646879,0.6477716992535532,A,JOYCE
DECO UTILIDADES,DH04585,"CJ 6 COPOS 370ML E 1 JARRA 1,5L DAISY CRISTAL WOLF",1.0,139.9,1,0.0062400895646879,0.6540117888182411,A,JOYCE
DECO UTILIDADES,DH0941,ABAJUR COBRE COM ACRILICO BIVOLT 40W ALFACELL,1.0,139.9,1,0.0062400895646879,0.660251878382929,A,JOYCE
DECO UTILIDADES,DU00342,"CHALEIRA ELETRICA 1,8L 127V PLASTICO PP E AÇO INOX  CLINCK",2.0,139.8,2,0.0062356291718611,0.6664875075547901,A,JOYCE
DECO UTILIDADES,DH04740,CENTRO MESA VIDRO BASE MADEIRA 22X10CM TUUT,1.0,137.9,1,0.006150881708152,0.6726383892629422,A,JOYCE
DECO UTILIDADES,DU00147,CACHEPOT VIDRO COM PÉ (MÉDIO) VIVAFLOR COD  364,1.0,135.9,1,0.0060616738516161,0.6787000631145583,A,JOYCE
DECO UTILIDADES,DH00432,TOALHA  LAVABO DECORADA MARA CADA,3.0,135.0,3,0.0060215303161749,0.6847215934307332,A,JOYCE
DECO UTILIDADES,DU00188,ABAJUR METAL E LINHO BIVOLT (OFF WHITE) 32X15cm FLORARTE,1.0,134.9,1,0.0060170699233481,0.6907386633540814,A,JOYCE
DECO UTILIDADES,DH04574,TRAVESSA MEDIA AMOR DE PRIMAVERA SCALLA,1.0,132.9,1,0.0059278620668122,0.6966665254208936,A,JOYCE
DECO UTILIDADES,DH00433,TOALHA ROSTO DECORADA MARA CADA,2.0,130.0,2,0.0057985106748351,0.7024650360957287,A,JOYCE
DECO UTILIDADES,DE03096,CAPUCCINO AVELA 1 KG SABOR DE GARCA,2.0,120.0,2,0.0053524713921555,0.7078175074878843,A,JOYCE
DECO UTILIDADES,DU00473,"TRILHO DE MESA 0,48X1,46CM DUPLA FACE MARA AGOSTINHO",1.0,120.0,1,0.0053524713921555,0.7131699788800399,A,JOYCE
DECO UTILIDADES,DU00491,PUXA SACO TECIDO DECORADO PROJETO PATINHAS,2.0,120.0,2,0.0053524713921555,0.7185224502721954,A,JOYCE
DECO UTILIDADES,DH00719,Saleiro de Ceramica com Tampa de Bambu Lyor,2.0,119.8,1,0.0053435506065019,0.7238660008786973,A,JOYCE
DECO UTILIDADES,DH03828,PRATO RASO COUP SHELL 29CM ALLEANZA,4.0,116.0,1,0.0051740556790836,0.729040056557781,A,JOYCE
DECO UTILIDADES,DH04573,JOGO COPO C/ BANDEJA AMOR DE PRIMAVERA SCALLA,2.0,109.8,2,0.0048975113238222,0.7339375678816034,A,JOYCE
DECO UTILIDADES,DH04553,PORTA RETRATO PASSARO PLUMAS BRANCA 19X22CM TUUT,1.0,108.9,1,0.0048573677883811,0.7387949356699844,A,JOYCE
DECO UTILIDADES,DH04598,"BARRA DE CHOCOLATE AO LEITE COM VISOR ""TE AMO"" 40g  ARTE CACAU CADA",4.0,99.6,3,0.004442551255489,0.7432374869254735,A,JOYCE
DECO UTILIDADES,DH00152,PORTA OBJETO EM CIMENTO ROSA MART ,2.0,99.0,1,0.0044157888985282,0.7476532758240019,A,JOYCE
DECO UTILIDADES,DE04266,CENTO DE MESA BRANCO VIDRO 35CM REF24688 TUUT,1.0,97.9,1,0.0043667245774335,0.7520200004014355,A,JOYCE
